ID,YEAR,EXP,WKS,OCC,IND,SOUTH,SMSA,MS,FEM,UNION,ED,BLK,LWAGE
121,1982,19,49,0,1,0,0,0,0,0,16,0,7.6496902
122,1976,15,49,1,0,0,0,1,0,1,12,0,6.62007
122,1977,16,48,1,0,0,0,1,0,1,12,0,6.71417
122,1978,17,48,1,0,0,0,1,0,1,12,0,6.8189201
122,1979,18,49,1,0,0,0,1,0,1,12,0,6.9763498
122,1980,19,48,1,0,0,0,1,0,1,12,0,6.92658
122,1981,20,49,1,0,0,0,1,0,1,12,0,7.0030699
122,1982,21,50,1,0,0,0,1,0,1,12,0,7.0030699
123,1976,27,47,1,1,1,0,1,0,1,8,0,6.3099198
123,1977,28,43,1,1,1,0,1,0,1,8,0,6.5510802
123,1978,29,50,1,1,1,0,1,0,1,8,0,6.5652599
123,1979,30,47,1,1,1,0,1,0,1,8,0,6.7452402
123,1980,31,47,1,1,1,0,1,0,1,8,0,6.93925
123,1981,32,39,1,1,1,0,1,0,1,8,0,6.9565501
123,1982,33,29,1,1,1,0,1,0,1,8,0,7.0030699
124,1976,28,49,0,0,1,0,1,0,0,16,0,6.8976998
124,1977,29,50,0,0,1,0,1,0,0,16,0,6.9057498
124,1978,30,49,0,0,1,0,1,0,0,16,0,7.1701198
124,1979,31,49,0,0,1,0,1,0,0,16,0,7.31322
124,1980,32,49,0,0,1,0,1,0,0,16,0,7.3777599
124,1981,33,49,0,0,1,0,1,0,0,16,0,7.4955401
124,1982,34,47,0,0,1,0,1,0,0,16,0,7.4955401
125,1976,14,38,1,1,1,1,1,0,1,12,0,6.2205901
125,1977,15,49,1,1,1,1,1,0,1,12,0,6.3007898
125,1978,16,49,1,1,1,1,1,0,1,12,0,6.37673
125,1979,17,49,1,1,1,1,1,0,1,12,0,6.5012898
125,1980,18,49,1,1,1,1,1,0,1,12,0,6.62007
125,1981,19,49,1,1,1,1,1,0,1,12,0,6.7867198
125,1982,20,49,1,1,1,1,1,0,1,12,0,6.9167199
126,1976,3,38,1,1,0,0,1,0,0,12,0,6.4167299
126,1977,4,51,1,1,0,0,1,0,0,12,0,6.4892001
126,1978,5,49,1,1,0,0,1,0,0,12,0,6.6174002
126,1979,6,51,1,1,0,0,1,0,0,12,0,6.7056398
126,1980,7,51,1,1,0,0,1,0,0,12,0,6.8564601
126,1981,8,50,1,0,0,0,1,0,0,12,0,6.4377499
126,1982,9,52,1,0,0,0,1,0,0,12,0,5.7462001
127,1976,28,51,1,0,0,1,1,0,1,14,0,6.8351798
127,1977,29,48,1,0,0,1,1,0,1,14,0,6.9057498
127,1978,30,48,1,0,0,1,1,0,1,14,0,7.0817099
127,1979,31,45,1,0,0,1,1,0,1,14,0,7.0983801
127,1980,32,48,1,0,0,1,1,0,1,14,0,7.3777599
127,1981,33,49,1,0,0,1,1,0,1,14,0,7.4383798
127,1982,34,37,1,0,0,1,1,0,1,14,0,7.3524399
128,1976,27,48,1,0,0,0,1,0,0,12,0,5.5214601
128,1977,28,30,1,0,0,0,1,0,0,12,0,5.89715
128,1978,29,50,1,1,0,0,1,0,1,12,0,6.3561101
128,1979,30,50,1,1,0,0,1,0,1,12,0,6.4769702
128,1980,31,49,1,1,0,0,1,0,1,12,0,6.5467901
128,1981,32,42,1,1,0,0,1,0,1,12,0,6.6567302
128,1982,33,41,1,1,0,1,1,0,0,12,0,6.7627301
129,1976,31,49,0,1,0,1,1,0,1,8,0,6.0707402
129,1977,32,48,0,1,0,1,1,0,1,8,0,6.1268702
129,1978,33,49,0,1,0,1,1,0,1,8,0,6.2146101
129,1979,34,49,0,0,0,1,1,0,1,8,0,6.2728801
129,1980,35,49,0,0,0,1,1,0,1,8,0,6.32794
129,1981,36,49,1,0,0,1,1,0,1,8,0,6.4441299
129,1982,37,49,1,1,0,1,1,0,1,8,0,6.4907198
130,1976,31,46,0,1,0,1,1,0,1,8,0,6.48311
130,1977,32,45,0,1,0,1,1,0,1,8,0,6.5250301
130,1978,33,46,0,1,0,1,1,0,1,8,0,6.6079998
130,1979,34,46,0,0,0,1,1,0,1,8,0,6.7153802
130,1980,35,46,0,0,0,1,1,0,1,8,0,6.8405499
130,1981,36,46,0,1,0,1,1,0,1,8,0,6.96979
130,1982,37,46,1,1,0,1,1,0,1,8,0,7.0475202
131,1976,30,45,1,1,0,1,1,0,1,8,0,6.48311
131,1977,31,43,1,1,0,1,1,0,1,8,0,6.5539298
131,1978,32,45,1,1,0,1,1,0,1,8,0,6.5998702
131,1979,33,45,1,1,0,1,1,0,1,8,0,6.7093
131,1980,34,43,1,1,0,1,1,0,1,8,0,6.8564601
131,1981,35,38,1,1,0,1,1,0,1,8,0,6.9679098
131,1982,36,41,1,1,0,1,1,0,1,8,0,7.0621901
132,1976,21,51,0,0,1,0,1,0,0,17,0,6.9057498
132,1977,22,51,0,0,1,0,1,0,0,17,0,6.9057498
132,1978,23,50,0,0,1,0,1,0,0,17,0,7.4383798
132,1979,24,50,0,0,1,0,1,0,0,17,0,7.4955401
132,1980,25,51,0,0,1,0,1,0,0,17,0,7.5755801
132,1981,26,46,0,0,1,0,1,0,0,17,0,7.6496902
132,1982,27,50,0,0,1,0,1,0,0,17,0,7.5469699
133,1976,19,51,1,1,1,1,1,0,1,12,1,6.32794
133,1977,20,50,1,1,1,1,1,0,1,12,1,6.4769702
133,1978,21,50,1,1,1,1,1,0,1,12,1,6.5861702
133,1979,22,50,1,1,1,1,1,0,1,12,1,6.6846099
133,1980,23,50,1,1,1,1,1,0,1,12,1,6.6846099
133,1981,24,50,1,1,1,1,1,0,1,12,1,6.9411898
133,1982,25,40,1,1,1,1,1,0,1,12,1,7.0475202
134,1976,4,47,1,1,0,0,0,0,1,12,0,5.7203102
134,1977,5,48,1,1,0,0,0,0,1,12,0,5.9584198
134,1978,6,51,1,1,0,0,0,0,1,12,0,6.0210199
134,1979,7,49,1,1,0,0,0,0,1,12,0,6.2146101
134,1980,8,49,1,1,0,0,0,0,1,12,0,6.2915702
134,1981,9,48,1,1,0,0,0,0,1,12,0,6.3716102
134,1982,10,49,1,1,0,0,0,0,1,12,0,6.45362
135,1976,15,49,0,0,0,0,1,0,0,12,0,6.6528602
135,1977,16,49,0,0,0,0,1,0,0,12,0,6.77422
135,1978,17,47,0,0,0,0,1,0,0,12,0,7.0900798
135,1979,18,48,0,1,0,0,1,0,0,12,0,6.9077601
135,1980,19,48,0,1,0,0,1,0,0,12,0,7.1082401
135,1981,20,48,0,1,0,0,1,0,0,12,0,7.0282001
135,1982,21,48,0,1,0,0,1,0,0,12,0,7.31322
136,1976,20,48,0,1,0,1,1,0,0,13,0,6.9057498
136,1977,21,51,0,1,0,1,1,0,0,13,0,6.5792499
136,1978,22,50,0,1,0,1,1,0,0,13,0,7.1831102
136,1979,23,51,0,1,0,1,1,0,0,13,0,7.31322
136,1980,24,49,0,1,0,1,1,0,0,13,0,7.4085302
136,1981,25,47,0,0,0,1,1,0,0,13,0,7.3864698
136,1982,26,48,0,1,0,1,1,0,0,13,0,7.64779
137,1976,23,49,1,1,0,1,1,0,0,11,0,6.63726
137,1977,24,49,1,1,0,1,1,0,0,11,0,6.7855902
137,1978,25,49,1,1,0,1,1,0,0,11,0,6.9127402
137,1979,26,49,1,1,0,1,1,0,0,11,0,6.9828601
137,1980,27,50,1,1,0,1,1,0,0,11,0,6.9565501
137,1981,28,49,1,1,0,1,1,0,0,11,0,7.0193
137,1982,29,50,1,1,0,1,1,0,0,11,0,7.2534699
138,1976,23,47,0,0,0,1,1,0,0,16,0,6.9057498
138,1977,24,48,0,0,0,1,1,0,0,16,0,6.9057498
138,1978,25,48,0,0,0,1,1,0,0,16,0,7.46737
138,1979,26,49,0,0,0,1,1,0,0,16,0,7.50384
138,1980,27,45,0,0,0,1,1,0,0,16,0,7.5857902
138,1981,28,48,0,0,0,1,1,0,0,16,0,7.6638799
138,1982,29,47,0,1,0,1,1,0,0,16,0,7.46737
139,1976,4,51,0,0,0,0,0,0,0,16,0,6.4377499
139,1977,5,51,0,0,0,0,0,0,0,16,0,6.62007
139,1978,6,51,0,0,0,0,0,0,0,16,0,6.62007
139,1979,7,50,0,0,0,0,0,0,0,16,0,6.77422
139,1980,8,51,0,0,0,0,0,0,0,16,0,7.1308999
139,1981,9,49,0,0,0,1,0,0,0,16,0,7.1507001
139,1982,10,49,0,0,0,1,1,0,0,16,0,7.2442298
140,1976,10,44,1,1,1,0,1,0,1,9,0,6.2304802
140,1977,11,48,1,1,1,0,1,0,1,9,0,6.3332801
140,1978,12,48,1,1,1,0,1,0,1,9,0,6.3647499
140,1979,13,49,1,1,1,0,1,0,1,9,0,6.45047
140,1980,14,48,1,1,1,0,1,0,1,9,0,6.5722799
140,1981,15,38,1,1,1,0,1,0,1,9,0,6.9939299
140,1982,16,52,1,1,1,0,1,0,1,9,0,7.2189102
141,1976,15,46,1,1,0,0,1,0,0,8,0,5.8860998
141,1977,16,44,1,0,0,0,1,0,0,8,0,5.7838302
141,1978,17,45,1,0,0,0,1,0,0,8,0,5.9914598
141,1979,18,51,1,0,0,0,1,0,0,8,0,6.1092501
141,1980,19,50,1,0,0,0,1,0,0,8,0,6.3207698
141,1981,20,50,1,0,0,0,1,0,0,8,0,6.4377499
141,1982,21,49,1,0,0,0,1,0,0,8,0,6.5057802
142,1976,35,47,0,1,0,1,1,0,0,16,0,6.7214298
142,1977,36,45,0,1,0,1,1,0,0,16,0,6.68085
142,1978,37,48,0,1,0,1,1,0,0,16,0,6.7262301
142,1979,38,47,0,1,0,1,1,0,0,16,0,6.8772998
142,1980,39,47,0,1,0,1,1,0,0,16,0,6.8772998
142,1981,40,47,0,1,0,1,1,0,0,16,0,6.9612999
142,1982,41,47,0,1,0,1,1,0,0,16,0,7.1090598
143,1976,34,50,1,1,0,1,1,0,0,12,0,6.3716102
143,1977,35,49,1,1,0,1,1,0,0,12,0,6.4769702
143,1978,36,49,1,1,0,1,1,0,0,12,0,6.5861702
143,1979,37,49,1,1,0,1,1,0,0,12,0,6.6846099
143,1980,38,48,1,1,0,1,1,0,0,12,0,6.8134398
143,1981,39,48,1,1,0,1,1,0,0,12,0,6.8772998
143,1982,40,48,1,1,0,1,1,0,0,12,0,6.9660201
144,1976,7,49,0,1,0,1,1,0,0,14,0,6.2304802
144,1977,8,50,0,1,0,1,1,0,0,14,0,6.3099198
144,1978,9,49,0,1,0,1,1,0,0,14,0,6.3969302
144,1979,10,49,0,1,0,0,1,0,0,14,0,6.62007
144,1980,11,49,0,1,0,0,1,0,0,14,0,6.77422
144,1981,12,48,0,1,0,0,1,0,0,14,0,6.7499299
144,1982,13,48,0,1,0,0,1,0,0,14,0,7.1701198
145,1976,19,48,0,0,0,1,1,0,0,16,0,6.77422
145,1977,20,49,0,1,0,1,1,0,0,16,0,6.9057498
145,1978,21,49,0,1,0,1,1,0,0,16,0,7.31322
145,1979,22,49,0,0,0,1,1,0,0,16,0,7.4955401
145,1980,23,49,0,0,0,1,1,0,0,16,0,6.9137402
145,1981,24,49,0,1,0,1,1,0,0,16,0,7.10988
145,1982,25,49,0,0,0,1,1,0,0,16,0,7.39817
146,1976,36,48,0,1,0,0,1,0,0,15,0,6.9057498
146,1977,37,48,0,1,0,0,1,0,0,15,0,6.9057498
146,1978,38,48,0,1,0,0,1,0,0,15,0,7.1308999
146,1979,39,48,0,1,0,0,1,0,0,15,0,7.1701198
146,1980,40,48,0,1,0,0,1,0,0,15,0,7.2442298
146,1981,41,48,0,1,0,0,1,0,0,15,0,7.31322
146,1982,42,48,0,1,0,0,1,0,0,15,0,7.4085302
147,1976,12,47,0,1,0,0,1,0,0,12,0,6.4769702
147,1977,13,48,0,1,0,0,1,0,0,12,0,6.61338
147,1978,14,48,0,1,0,0,1,0,0,12,0,6.7214298
147,1979,15,48,0,0,0,0,1,0,0,12,0,7.0030699
147,1980,16,47,0,1,0,0,1,0,0,12,0,7.0030699
147,1981,17,49,0,1,0,0,1,0,0,12,0,7.1981802
147,1982,18,47,0,1,0,0,1,0,0,12,0,7.2100801
148,1976,4,45,1,0,0,1,1,0,0,14,0,5.7525702
148,1977,5,50,0,0,0,1,1,0,0,14,0,5.7525702
148,1978,6,50,0,0,0,1,1,0,0,14,0,6.2344098
148,1979,7,47,0,0,0,1,1,0,0,14,0,6.4769702
148,1980,8,51,0,0,0,1,1,0,0,14,0,6.62007
148,1981,9,50,0,0,0,1,1,0,0,14,0,6.9565501
148,1982,10,49,0,0,0,1,1,0,0,14,0,6.86693
149,1976,6,36,0,0,0,1,1,0,1,16,0,6.5366902
149,1977,7,36,0,0,0,1,1,0,1,16,0,6.84162
149,1978,8,36,0,0,0,1,1,0,1,16,0,6.6846099
149,1979,9,36,0,0,0,1,0,0,1,16,0,6.8405499
149,1980,10,39,0,0,0,1,0,0,1,16,0,6.9077601
149,1981,11,36,0,0,0,1,0,0,1,16,0,6.8564601
149,1982,12,37,0,0,0,1,0,0,1,16,0,6.9077601
150,1976,16,48,1,0,0,1,1,0,1,12,0,6.2709899
150,1977,17,37,1,1,0,1,1,0,1,12,0,6.5395899
150,1978,18,32,1,1,0,1,1,0,1,12,0,6.5666699
150,1979,19,47,1,1,0,1,1,0,1,12,0,6.5957799
150,1980,20,40,1,1,0,1,1,0,1,12,0,6.8384099
150,1981,21,42,1,1,0,1,1,0,1,12,0,6.9402199
150,1982,22,5,1,1,0,1,1,0,1,12,0,6.8035102
151,1976,20,50,1,0,1,0,1,0,0,16,0,6.3099198
151,1977,21,50,1,0,1,0,1,0,0,16,0,6.43294
151,1978,22,46,1,0,1,0,1,0,0,16,0,6.4815798
151,1979,23,49,1,0,1,0,1,0,0,16,0,6.6066499
151,1980,24,50,1,0,1,0,1,0,0,16,0,6.6333199
151,1981,25,48,0,0,1,0,1,0,0,16,0,6.7452402
151,1982,26,46,1,0,1,0,1,0,0,16,0,6.82763
152,1976,4,50,1,0,1,0,1,0,0,8,1,5.4161
152,1977,5,44,1,0,1,0,1,0,0,8,1,5.45959
152,1978,6,48,1,0,1,0,1,0,0,8,1,5.45959
152,1979,7,43,1,0,1,0,0,0,0,8,1,5.57973
152,1980,8,6,1,0,1,0,0,0,0,8,1,5.7037802
152,1981,9,6,1,0,1,0,0,0,0,8,1,5.7037802
152,1982,10,35,1,0,1,0,0,0,0,8,1,5.7037802
153,1976,13,49,1,0,0,1,1,0,0,12,0,6.2245598
153,1977,14,37,1,0,0,1,1,0,0,12,0,6.3099198
153,1978,15,49,1,0,0,1,1,0,0,12,0,6.3099198
153,1979,16,48,1,0,0,1,1,0,0,12,0,6.38519
153,1980,17,22,1,0,0,1,1,0,0,12,0,6.4345498
153,1981,18,50,1,0,0,1,1,0,0,12,0,6.5510802
153,1982,19,48,1,0,0,1,0,0,0,12,0,6.6846099
154,1976,12,50,0,0,1,1,0,0,0,17,0,6.7452402
154,1977,13,44,0,0,1,1,0,0,0,17,0,6.7274299
154,1978,14,50,0,0,1,1,0,0,0,17,0,6.8824401
154,1979,15,45,0,0,1,1,1,0,0,17,0,6.9275599
154,1980,16,44,0,0,1,1,0,0,0,17,0,6.8997202
154,1981,17,51,0,0,1,1,0,0,0,17,0,7.0273099
154,1982,18,49,0,0,1,1,0,0,0,17,0,7.1308999
155,1976,3,49,0,0,0,1,1,0,0,16,0,6.52209
155,1977,4,46,0,0,0,1,1,0,0,16,0,6.6846099
155,1978,5,48,0,0,0,1,1,0,0,16,0,6.8023901
155,1979,6,48,0,0,0,1,1,0,0,16,0,7.0030699
155,1980,7,48,0,0,0,1,1,0,0,16,0,7.0030699
155,1981,8,48,0,0,0,1,1,0,0,16,0,7.2793198
155,1982,9,48,0,1,0,1,1,0,0,16,0,7.3777599
156,1976,33,47,0,0,0,0,1,0,0,13,0,6.6528602
156,1977,34,47,0,0,0,0,1,0,0,13,0,6.77422
156,1978,35,47,0,0,0,0,1,0,0,13,0,6.8023901
156,1979,36,47,0,0,0,0,1,0,0,13,0,6.8564601
156,1980,37,48,0,0,0,0,1,0,0,13,0,7.0030699
156,1981,38,48,1,0,0,0,1,0,0,13,0,7.0900798
156,1982,39,48,1,0,0,0,1,0,0,13,0,7.0690198
157,1976,8,48,1,1,0,0,1,0,1,12,0,6.5453501
157,1977,9,51,0,1,0,0,1,0,1,12,0,6.45362
157,1978,10,49,0,1,0,0,1,0,1,12,0,6.5778599
157,1979,11,49,0,1,0,0,1,0,1,12,0,6.6745601
157,1980,12,50,1,1,0,0,1,0,1,12,0,6.7730799
157,1981,13,50,0,1,0,0,1,0,1,12,0,6.86901
157,1982,14,50,1,1,0,0,1,0,1,12,0,6.9077601
158,1976,29,46,1,1,0,1,1,0,0,12,0,6.6385698
158,1977,30,47,1,1,0,1,1,0,0,12,0,6.6846099
158,1978,31,47,1,1,0,1,1,0,0,12,0,6.7333999
158,1979,32,47,1,1,0,1,1,0,0,12,0,6.8824401
158,1980,33,47,1,1,0,1,1,0,0,12,0,6.9256001
158,1981,34,47,1,1,0,1,1,0,0,12,0,7.04141
158,1982,35,47,1,1,0,1,1,0,0,12,0,7.0884099
159,1976,30,49,0,1,0,0,1,0,0,12,0,6.5510802
159,1977,31,49,0,1,0,0,1,0,0,12,0,6.5861702
159,1978,32,49,0,0,0,0,1,0,0,12,0,6.6528602
159,1979,33,52,0,1,0,0,1,0,0,12,0,6.4377499
159,1980,34,48,0,1,0,0,1,0,0,12,0,6.62007
159,1981,35,50,0,1,0,0,1,0,0,12,0,6.8023901
159,1982,36,49,1,1,0,0,1,0,1,12,0,6.6846099
160,1976,25,38,0,0,0,1,1,0,1,17,0,6.62007
160,1977,26,40,0,0,0,1,1,0,1,17,0,6.8023901
160,1978,27,39,0,0,0,1,1,0,1,17,0,6.8564601
160,1979,28,38,0,0,0,1,1,0,1,17,0,6.9077601
160,1980,29,39,0,0,0,1,1,0,1,17,0,6.9565501
160,1981,30,39,0,0,0,1,1,0,1,17,0,7.0900798
160,1982,31,35,0,0,0,1,1,0,1,17,0,7.1507001
161,1976,9,50,1,0,0,0,1,0,0,12,0,6.1092501
161,1977,10,52,1,0,0,0,1,0,0,12,0,6.2146101
161,1978,11,52,1,0,0,0,1,0,0,12,0,6.2146101
161,1979,12,52,1,0,0,0,1,0,0,12,0,6.5581999
161,1980,13,52,1,0,0,0,1,0,0,12,0,6.6656799
161,1981,14,46,1,0,0,0,1,0,0,12,0,6.8617101
161,1982,15,52,1,0,0,0,1,0,0,12,0,6.9707298
162,1976,8,50,1,0,0,1,1,0,0,12,0,5.743
162,1977,9,38,1,0,0,1,1,0,0,12,0,6.0520902
162,1978,10,49,0,0,0,1,1,0,0,12,0,6.0799298
162,1979,11,49,1,0,0,1,1,0,0,12,0,6.3099198
162,1980,12,51,1,0,0,1,1,0,0,12,0,6.3969302
162,1981,13,51,1,0,0,1,1,0,0,12,0,6.4769702
162,1982,14,49,1,0,0,1,0,0,0,12,0,6.5147099
163,1976,10,50,1,1,1,1,1,0,1,12,0,6.0402498
163,1977,11,52,1,1,1,1,1,0,1,12,0,6.1841502
163,1978,12,51,1,1,1,1,1,0,1,12,0,6.2146101
163,1979,13,49,1,1,1,1,1,0,1,12,0,6.3099198
163,1980,14,49,1,1,1,1,1,0,1,12,0,6.4552002
163,1981,15,50,1,1,1,1,1,0,1,12,0,6.52209
163,1982,16,49,1,1,1,1,1,0,1,12,0,6.6424899
164,1976,10,49,1,1,1,1,0,1,0,11,1,6.07304
164,1977,11,46,1,1,1,1,0,1,0,11,1,6.1944098
164,1978,12,50,1,1,1,1,0,1,0,11,1,6.3189702
164,1979,13,50,1,1,1,1,0,1,0,11,1,6.3952599
164,1980,14,46,1,1,1,1,0,1,0,11,1,6.4769702
164,1981,15,45,1,1,1,1,0,1,0,11,1,6.5971498
164,1982,16,41,1,1,1,1,0,1,0,11,1,6.69208
165,1976,37,50,1,1,0,0,1,0,1,12,0,6.1779399
165,1977,38,50,1,1,0,0,1,0,1,12,0,6.3171601
165,1978,39,50,1,1,0,0,1,0,1,12,0,6.4118199
165,1979,40,50,1,1,0,0,1,0,1,12,0,6.3969302
165,1980,41,40,1,1,0,0,1,0,1,12,0,6.5147099
165,1981,42,48,1,1,0,0,1,0,1,12,0,6.61338
165,1982,43,45,1,1,0,0,1,0,1,12,0,6.67834
166,1976,10,50,0,0,0,1,1,0,0,15,0,6.7153802
166,1977,11,48,0,0,0,1,1,0,0,15,0,6.7855902
166,1978,12,48,0,0,0,1,1,0,0,15,0,6.88449
166,1979,13,47,0,0,0,1,1,0,0,15,0,7.0030699
166,1980,14,43,0,0,0,1,1,0,0,15,0,7.0900798
166,1981,15,49,0,0,0,1,1,0,0,15,0,7.1701198
166,1982,16,48,0,0,0,1,1,0,0,15,0,7.2930198
167,1976,10,20,1,0,0,0,0,1,0,10,0,5.0106401
167,1977,11,30,1,0,0,0,0,1,0,10,0,5.0106401
167,1978,12,36,1,0,0,0,0,1,0,10,0,5.5214601
167,1979,13,52,1,0,0,0,0,1,0,10,0,5.6698799
167,1980,14,52,1,0,0,0,0,1,0,10,0,5.7365699
167,1981,15,29,1,0,0,0,0,1,0,10,0,5.8141298
167,1982,16,40,1,0,0,0,0,1,0,10,0,5.8141298
168,1976,3,40,0,0,0,1,1,0,0,17,0,6.23245
168,1977,4,42,0,0,0,1,1,0,0,17,0,6.5792499
168,1978,5,44,0,0,0,1,1,0,1,17,0,6.6528602
168,1979,6,48,0,0,0,1,1,0,1,17,0,6.7452402
168,1980,7,48,0,0,0,1,1,0,0,17,0,7.4955401
168,1981,8,48,0,0,0,1,1,0,0,17,0,8.1605196
168,1982,9,50,0,0,0,1,1,0,0,17,0,8.3081999
169,1976,25,50,0,0,1,0,1,0,0,17,0,6.9057498
169,1977,26,50,0,0,1,0,1,0,0,17,0,6.9057498
169,1978,27,51,0,0,1,0,1,0,0,17,0,7.4085302
169,1979,28,51,0,0,1,0,1,0,0,17,0,7.46737
169,1980,29,51,0,0,1,0,1,0,0,17,0,7.5229402
169,1981,30,49,0,0,1,0,1,0,0,17,0,7.46737
169,1982,31,50,0,0,1,0,1,0,0,17,0,7.5755801
170,1976,24,39,1,0,1,0,1,0,0,9,0,5.6733198
170,1977,25,47,1,0,1,0,1,0,0,9,0,5.7462001
170,1978,26,49,1,0,1,0,1,0,0,9,0,5.8289499
170,1979,27,50,1,0,1,0,1,0,0,9,0,6.0799298
170,1980,28,52,1,0,1,0,1,0,0,9,0,5.9914598
170,1981,29,49,1,0,1,0,1,0,0,9,0,5.9914598
170,1982,30,49,1,0,1,0,1,0,0,9,0,6.1377301
171,1976,12,51,1,0,0,1,0,0,0,12,1,5.9914598
171,1977,13,51,1,0,0,1,0,0,0,12,1,5.92693
171,1978,14,50,1,0,0,1,0,0,0,12,1,6.0799298
171,1979,15,49,0,0,0,1,0,0,0,12,1,6.0799298
171,1980,16,45,0,0,0,1,0,0,0,12,1,6.2634001
171,1981,17,52,0,0,0,1,0,0,0,12,1,6.4377499
171,1982,18,28,0,0,0,1,0,0,0,12,1,6.5510802
172,1976,10,48,0,1,0,1,1,0,0,16,0,6.9057498
172,1977,11,47,0,1,0,1,1,0,0,16,0,6.9057498
172,1978,12,47,0,1,0,1,1,0,0,16,0,7.2276602
172,1979,13,46,0,1,0,1,1,0,0,16,0,7.2930198
172,1980,14,48,0,1,0,1,1,0,0,16,0,7.3336802
172,1981,15,49,0,0,0,1,1,0,0,16,0,7.5735302
172,1982,16,50,0,0,0,1,1,0,0,16,0,7.2710099
173,1976,28,48,0,1,0,1,1,0,0,16,0,6.9057498
173,1977,29,46,0,1,0,1,1,0,0,16,0,6.9057498
173,1978,30,46,0,1,0,1,1,0,0,16,0,7.3460102
173,1979,31,49,0,1,0,1,1,0,0,16,0,7.31322
173,1980,32,44,0,1,0,1,1,0,0,16,0,7.5548601
173,1981,33,48,0,1,0,1,1,0,0,16,0,7.7186899
173,1982,34,43,0,1,0,1,1,0,0,16,0,7.6962099
174,1976,5,28,1,1,0,1,0,0,1,12,0,6.0822201
174,1977,6,40,0,1,0,1,0,0,1,12,0,6.5132298
174,1978,7,29,1,1,0,1,0,0,1,12,0,6.6214099
174,1979,8,46,1,1,0,1,0,0,1,12,0,6.6995001
174,1980,9,48,1,1,0,1,0,0,1,12,0,6.7957101
174,1981,10,49,1,1,0,1,0,0,1,12,0,6.8966899
174,1982,11,48,1,1,0,1,0,0,1,12,0,6.9966798
175,1976,3,49,0,0,0,1,0,1,0,12,0,5.9661498
175,1977,4,50,0,0,0,1,0,1,0,12,0,6.1114702
175,1978,5,48,0,0,0,1,0,1,0,12,0,6.17379
175,1979,6,49,0,0,0,1,0,1,0,12,0,6.2205901
175,1980,7,48,0,0,0,1,0,1,0,12,0,6.2897201
175,1981,8,50,0,0,0,1,0,1,0,12,0,6.3647499
175,1982,9,49,0,0,0,1,0,1,0,12,0,6.7274299
176,1976,4,50,1,0,0,0,1,0,0,14,0,6.4361501
176,1977,5,50,0,0,0,0,1,0,0,14,0,6.6592898
176,1978,6,50,0,0,0,0,1,0,0,14,0,6.7452402
176,1979,7,50,0,0,0,0,1,0,0,14,0,6.8564601
176,1980,8,50,0,0,0,0,1,0,0,14,0,6.9077601
176,1981,9,49,0,0,0,0,1,0,0,14,0,7.1332998
176,1982,10,47,0,0,0,0,1,0,0,14,0,7.2189102
177,1976,19,49,0,0,0,1,0,1,0,15,0,6.77422
177,1977,20,51,0,0,0,1,0,1,0,15,0,6.82546
177,1978,21,48,0,0,0,1,0,1,0,15,0,6.0799298
177,1979,22,49,0,0,0,1,0,1,0,15,0,6.9077601
177,1980,23,47,0,0,0,1,0,1,0,15,0,6.2146101
177,1981,24,52,0,0,0,1,0,1,0,15,0,6.7007298
177,1982,25,50,0,0,0,1,0,1,0,15,0,6.59304
178,1976,3,49,1,1,0,0,1,0,0,9,0,6.1003199
178,1977,4,48,1,1,0,0,1,0,0,9,0,6.15698
178,1978,5,49,1,1,0,0,1,0,0,9,0,6.2422199
178,1979,6,50,1,1,0,0,1,0,0,9,0,6.3835101
178,1980,7,51,1,1,0,0,1,0,0,9,0,6.42487
178,1981,8,47,1,1,0,0,1,0,0,9,0,6.5722799
178,1982,9,49,1,1,0,0,1,0,0,9,0,6.7569299
179,1976,20,47,1,0,0,0,1,0,0,16,0,5.7462001
179,1977,21,47,1,0,0,0,1,0,0,16,0,5.92693
179,1978,22,49,1,0,0,0,1,0,0,16,0,6.01616
179,1979,23,50,1,0,0,0,1,0,0,16,0,5.94803
179,1980,24,46,1,0,0,0,1,0,0,16,0,6.0520902
179,1981,25,48,1,0,0,0,1,0,0,16,0,6.3243599
179,1982,26,49,1,0,0,0,1,0,0,16,0,6.3699002
180,1976,11,48,0,0,0,1,1,0,0,12,0,6.2897201
180,1977,12,48,0,0,0,1,1,0,0,12,0,6.3969302
180,1978,13,50,0,0,0,0,1,0,0,12,0,6.5453501
180,1979,14,50,0,0,0,1,1,0,0,12,0,6.73102
180,1980,15,51,0,0,0,1,1,0,0,12,0,7.49332
180,1981,16,50,0,0,0,1,1,0,0,12,0,6.73102
180,1982,17,50,0,0,0,1,1,0,0,12,0,6.9828601
181,1976,14,46,1,1,1,0,1,0,1,12,0,6.5510802
181,1977,15,26,0,1,1,0,1,0,0,12,0,6.86693
181,1978,16,50,0,1,1,0,1,0,0,12,0,6.9256001
181,1979,17,49,0,1,1,0,1,0,0,12,0,7.0647602
181,1980,18,49,1,1,1,0,1,0,0,12,0,7.1308999
181,1981,19,49,1,1,1,0,1,0,0,12,0,7.4383798
181,1982,20,32,1,1,1,0,1,0,1,12,0,7.1444101
182,1976,8,51,1,0,1,0,1,1,0,14,0,5.8579302
182,1977,9,51,1,0,1,0,1,1,0,14,0,5.8860998
182,1978,10,51,1,0,1,0,1,1,0,14,0,5.9914598
